id,user_screen,original_author,user_id,favorite_count,retweet_count,user_following,user_followers,user_friends,user_statuses,tweet_text
782631735716557000,Techie1964,Null,29961391,0,0,FALSE,1884,2516,60170,"VIDEO â€“ Thugs give female Trump supporter the HOODLUM treatment: This occurred in Lemoore, CA. A couple of Hi... https://t.co/FGkho6EyOS"
782631741433455000,spiderella79,LindaSuhler,711373685840618000,0,206,FALSE,390,268,62940,"RT @LindaSuhler: #FollowTheMoney: Sanders Says The #ClintonFoundation's Foreign Donors ""Raise Serious Questions""
#CrookedHillary
https://t.â€¦"
782631741756322000,holmeslois12,Null,3119539397,0,0,FALSE,32,120,6989,10 Shocking Things You Didn't Know About Hillary Clinton! https://t.co/xEgX7isRg6 via @YouTube
782631737532617000,leahmcelrath,Null,47379354,0,2,FALSE,140826,2881,327192,"I wonder what all the ""Alt Right"" Trump-bots with ""Stand with Israel"" in their bios will make of this: https://t.co/1oHKgeVK7C"
782631737293611000,deb68524836,HillaryClinton,538723432,0,9028,FALSE,3,26,352,RT @HillaryClinton: Nobody here was â€œhaving funâ€ except for Trump. https://t.co/uklRuFJaus
782631744537145000,LOrientLeJour,Null,64385029,1,2,FALSE,102929,386,265219,Hillary #Clinton tente de panser les plaies de la communautÃ© noire https://t.co/ffrAi9TEKt
782631735133516000,Purrrnella59,TeaPainUSA,487967411,0,252,FALSE,5060,5569,62462,"RT @TeaPainUSA: If President Trump committed murder, Attorney General Chris Christie would say ""this is really a very, very good murder forâ€¦"
782631736941294000,BarbB0925,NewYorker,4826677880,0,863,FALSE,5441,5729,368396,"RT @NewYorker: The @nytimes tax return scoop is a reminder that Donald Trump is not a great businessman, but he is a great con man https://â€¦"
782631746802160000,mariekshan,nytimes,20613450,0,795,FALSE,1786,1626,10409,RT @nytimes: The time NYT reporter @susannecraig found Donald Trump's tax records in her mailbox https://t.co/w7Z96iOWuu
782631752288178000,nate510,Null,6455222,0,0,FALSE,450,742,14260,@ddale8 Has Trump expressed a policy position on chemtrails yet? The world waits.
782631754754429000,Iceman_0693,griffbos,740664263014908000,0,63,FALSE,1126,1043,59781,RT @griffbos: Trump caught saying 50% of Americans are lazy do-nothings https://t.co/VcY2VeAAeH via @YouTube
782631748152676000,kevin_cracknell,RussOnPolitics,3332073706,0,4,FALSE,2695,4292,166025,RT @RussOnPolitics: Cold hearted Gov. Mike Pence refuses to pardon a man wrongly convicted and proven innocent. Deplorable. https://t.co/rAâ€¦
782631753114608000,gangsterinasuit,piersmorgan,64091196,0,219,FALSE,144,534,30230,"RT @piersmorgan: I wouldn't vote for Trump myself but the level of vitriol being heaped on him by much of US media is hysterical, desperateâ€¦"
782631748978942000,patricia_1333,JamesEFinch,33788890,0,8,FALSE,10159,11167,46682,"RT @JamesEFinch: .@JackKingston Trump made his $ by swindling contractors, underpaying immigrant workers illegally, using taxpayer $ to funâ€¦"
782631752619754000,kittymsi,BernieSanders,16447791,0,3645,FALSE,22810,78,9441,RT @BernieSanders: Middle class families pay their taxes. But billionaires like Mr. Trump don't have to thanks to their friends in Congress.
782631750166078000,jstines3,SneakyBlackDog,101395252,0,2,FALSE,130234,70211,642527,"RT @SneakyBlackDog: @ChuckNellis ,  , https://t.co/5l4O0XwaTH"
782631745954783000,Zemindar1,DeeconX,29534413,0,5,FALSE,1878,0,23139,"RT @DeeconX: @Cernovich This $900M loss was written about in 2011 by Forbes. Nothing new.

https://t.co/UlESpTiOrV"
782631745552343000,Eugene_Scott,Null,315331161,1,2,FALSE,111628,3701,115901,"Sanders: If you go to some of the statements I made about Hillary Clinton, we have real differences. @CNNSotu  https://t.co/zZpAEOK7c6"
782631745204068000,mckeonmk,Null,1276368350,0,0,FALSE,3924,3289,264844,"@AmericanMex067 your heroes Trump, Gingrich, and Giuliani don't respect women.  They are slime"
782631745174647000,jbmunoz27,Null,212694109,0,0,FALSE,58,410,5660,@realDonaldTrump Hey Moron! I 2 have 2 pay Property Taxes &amp; FIC Saying that U paid other TAXES doesn't give you an excuse. Worthless Pig!
782631753110422000,ACCORDINGtoJr,Null,3136161212,0,0,FALSE,1709,2977,286022,This! https://t.co/AxFdeztacH
782631745489437000,IsaacOrtizz10,NewYorker,413592920,0,863,FALSE,460,219,11282,"RT @NewYorker: The @nytimes tax return scoop is a reminder that Donald Trump is not a great businessman, but he is a great con man https://â€¦"
782631747909333000,wfaa,Null,15694286,15,7,FALSE,627614,3960,277103,Baldwin nails Trump impersonation on SNL https://t.co/bVyefH1nJ1
782631746718302000,JohnBasham,SheriffClarke,65159946,0,3396,FALSE,52787,11491,105604,RT @SheriffClarke: Any cop who votes for Clinton after reading this will have turned their back on every officer killed in line of duty httâ€¦
782631746202313000,fedup_citizen,brandongroeny,743390215201382000,0,31,FALSE,205,380,7160,"RT @brandongroeny: Trump cleverly reduced his tax liability.

Hillary took millions from corrupt dictatorships.

We'll see which issue Amerâ€¦"
782631750396629000,juliocjuarez,nytimes,42240574,0,312,FALSE,139,569,4247,RT @nytimes: Here are the pages from Donald Trump's 1995 income tax records that were obtained by the NYT https://t.co/FgHdxxw5qB
782631746491810000,lashamhouse,NewYorker,569258152,0,863,FALSE,39,302,2872,"RT @NewYorker: The @nytimes tax return scoop is a reminder that Donald Trump is not a great businessman, but he is a great con man https://â€¦"
782631746873336000,MegsDreamDesign,HillaryClinton,1058015808,0,10636,FALSE,2446,4981,238406,"RT @HillaryClinton: Trump ""apparently got to avoid paying taxes for nearly two decadesâ€”while tens of millions of working families paid theiâ€¦"
782631753122931000,deutschebankz,HillaryClinton,32415623,0,10636,FALSE,456,2468,5426,"RT @HillaryClinton: Trump ""apparently got to avoid paying taxes for nearly two decadesâ€”while tens of millions of working families paid theiâ€¦"
782631745179058000,WPalmerCurl,ablington,3306497440,0,2413,FALSE,3008,1011,78364,"RT @ablington: Dear baby Jesus, please let it have been a Latina housekeeper who broke into a safe at Trump Tower &amp; mailed tax returns to tâ€¦"
782631753009795000,henrygalvin88,steveweinstein,2430341433,0,9,FALSE,1701,4682,405817,RT @steveweinstein: Sanders Says Clinton Comments in Leaked Audio 'Absolutely Correct' - No mocking involved https://t.co/ZyrhM98EFm
782631751172711000,msC_Baeshore,kylegriffin1,4739820566,0,782,FALSE,2997,3369,24575,"RT @kylegriffin1: Trump may not have paid fed taxes for up to 18 years, but undocumented immigrants are contributing billions a year: httpsâ€¦"
782631752753754000,1CaptD,bluebonnetbunny,485166864,0,1,FALSE,3520,4964,289773,RT @bluebonnetbunny: Cold hearted Mike Pence refuses to pardon a man wrongly convicted and proven innocent https://t.co/xU4wAOO2ML via @rawâ€¦
782631751910687000,co2isfood,Null,742363711755551000,0,0,FALSE,1710,1935,33039,"@Lrihendry @bucknasty6 Agreed. When asked why I support Trump all way from Australia, I replied ""look at his kids"""
782631753970176000,Flamingogrrl,JamilSmith,405675397,0,225,FALSE,795,335,313468,"RT @JamilSmith: The lesson of Trumpâ€™s Machado fight, per @ezraklein? Our enemies would find him predictable and easy to control. https://t.â€¦"
782631746672132000,dollaramaslut69,adamjohnsonNYC,354022788,0,122,FALSE,258,446,15838,RT @adamjohnsonNYC: Boy if only there was a candidate who had the moral authority and simple messaging to drive this point home https://t.câ€¦
782631747318002000,steve_schartner,Null,2269480529,0,0,FALSE,204,394,4455,@RealKidPoker people blindly support Trump cause they're so sick of being robbed &amp; lied to by status quo politicians #Bush #Clintons #Obama
782631748207161000,erikavaldez10,CNN,272649647,0,3227,FALSE,345,514,36748,"RT @CNN: Bernie Sanders on NY Times Trump tax report: ""This is exactly why so many Americans are frustrated"" #CNNSOTU https://t.co/rcNWub4Lâ€¦"
782631753047503000,IslandGirlLBI,OccupyDemocrats,151614154,0,61,FALSE,475,873,12318,"RT @OccupyDemocrats: #LastTimeTrumpPaidTaxes nobody in their right mind thought Donald Trump should EVER be President.

We still don't. httâ€¦"
782631750941876000,Smilan317,pablorodas,2159907348,0,1,FALSE,55989,36210,665412,"RT @pablorodas: #Trump: â€œDo you pay income tax? LOL! Youâ€™ve failed in life!"" :) #p2 â€‹#Obama #Hillary #UniteBlue â€‹#ImWithHerâ€‹ â€‹#FeelTheBernâ€¦"
782631748899222000,TylerBeEasy,Kasparov63,299487391,0,170,FALSE,449,822,52563,"RT @Kasparov63: List the values that made US into dominant, positive force in 20th century. You'll abandon them all for Trump because timesâ€¦"
782631747813007000,LadyDay64,soledadobrien,79882811,0,8,FALSE,192,661,18729,RT @soledadobrien: It makes no sense. Don't read so closely. https://t.co/OULREW2cRL
782631751495529000,RichardSJust,AstroKatie,44106694,0,322,FALSE,484,1036,3553,"RT @AstroKatie: My Trump tweets bring all the trolls to the yard
And they're like, ""he's better than her!""
And I'm like, *mute*"
782631752766554000,Superforecastr,Null,487620716,3,1,FALSE,1686,2617,11039,"To find Hillary Clinton likable, we must learn to view women as complex beings https://t.co/TuLnY3f8KW"
782631749041783000,SomeKateZiegler,nytimes,23515062,0,312,FALSE,489,788,3291,RT @nytimes: Here are the pages from Donald Trump's 1995 income tax records that were obtained by the NYT https://t.co/FgHdxxw5qB
782631752502248000,PodcastObsessed,ThisWeekABC,3427451002,0,2235,FALSE,381,1018,27749,RT @ThisWeekABC: .@BernieSanders on leaked Clinton audio about his supporters: â€œWhat she was saying there is absolutely correctâ€ https://t.â€¦
782631752900764000,jimmyjeffries,Null,53675813,0,0,FALSE,874,616,8208,How do I know #Hillary's scared? Her people're knocking doors in Del frickin Ray 5 wks before the election. #DelRay shld be a lock already.
782631745300509000,racheljc3,EvanMcMullin,517124775,0,248,FALSE,165,232,2952,"RT @Evan_McMullin: I've been severely disappointed by Republicans' support for Trump despite his bigoted rhetoric, his relationship with Puâ€¦"
782631746709906000,apwriter,Null,28622119,3,0,FALSE,5084,5587,282727,"If Ivanka says #trump was $9 Billion in debt, the tax returns we saw weren't his worst. #TrumpTaxes"
782631748161024000,AgentMcNasty,MarcACaputo,704408275475833000,0,26,FALSE,271,807,226245,"RT @MarcACaputo: Tax avoidance is legal
Tax evasion is illegal

Still, no wonder IRS is auditing Trump --if it really is auditing him, thatâ€¦"
782631746378592000,stephen16781577,Null,2951659258,0,0,FALSE,1711,3186,78233,JIHAD CAN CUT BOTH WAYS ! https://t.co/a6htSr7sGo
782631752699380000,MalphasPolitikz,SpecialKMB1969,747198762041348000,0,160,FALSE,413,729,6937,"RT @SpecialKMB1969: POST DEBATE POLLS 
Trump is now LEADING in FIVE BATTLEGROUND states following the first presidential debate 
#MAGA ðŸ‘‡
htâ€¦"
782631745568977000,CourtPencil,asmith83,1378713350,0,10,FALSE,3910,2503,256546,RT @asmith83: Trumpâ€™s Irresponsible Vote-Rigging Statements Literally Putting Our Democracy at Risk https://t.co/ZlwKCb16DL
782631746655355000,Eyes_of_justice,Null,721737068322271000,5,3,FALSE,14622,10571,113720,"THEIR SPYING ON US!
#SCOTUSatStake #VoteEarly 
#FollowTheMoney #1uVote
#VoteOn #GoVote @alwaysintegrity
#TRUMP35 #USElections2016 https://t.co/zTJjmNN2XW"
782631759938744000,BrooksDslbrooks,lightheart1,1623946224,0,4,FALSE,4625,5043,310909,RT @lightheart1: Say this again and again until people hear it. Trump camp thinks they can use this to spin out of this crisis. They can't.â€¦
782631757795369000,lasteve423,Null,931163690,1,0,FALSE,4997,4931,95335,"Picture Marla Maples slipping into Trump Tower wearing scarf &amp; big sunglasses, chortling as she drops it in mailbox. https://t.co/mthQxbvqFJ"
782631760332857000,Moviesreport,Null,532566893,0,1,FALSE,2546,3650,24704,"Trump Totally Loses It After NYT Tax Scoop: Rambles About Movies, Tells Supporters to â€œWatchâ€ Voters in â€œCertainâ€¦ https://t.co/rZmpoWqOIL"
782631759976370000,JamieLoonam,ZekeJMiller,2183017891,0,1692,FALSE,110,282,6228,RT @ZekeJMiller: Trump Tax Records Obtained by The Times Reveal He Could Have Avoided Paying Taxes for Nearly Two Decades https://t.co/2Pt8â€¦
782631760739897000,TrueLov91071611,Null,709058549884834000,0,0,FALSE,29,139,952,@BernieSanders I'm a business woman who pay taxes. Trump abuses the system &amp; want to mange our TAX $.
782631761205396000,KarenKyia,Null,774682061349220000,0,0,FALSE,1227,560,232352,@Its_What_I_Said SUPREME COURT JUSTICES.  It's either Hillary or Trump you fool!
782631759192191000,SerendipitySays,brianstelter,127289951,0,449,FALSE,2315,357,1427869,RT @brianstelter: Tipster could have sent 1995 Trump tax info to any reporter. Why @susannecraig? 1) She's awesome 2) Maybe cuz of this Augâ€¦
782631755501097000,thefilmgoer,onlxn,352648116,0,46,FALSE,9138,2985,92218,"RT @onlxn: CONWAY: Donald Trump talks about issues, but reporters would rather do the trick where it looks like you remove your own thumb.â€¦"
782631759301096000,Johni_Tech,Null,3265845974,0,0,FALSE,14,31,12830,"On SNL, Donald Trump claims he tweets from golden toilet bowl - CNET https://t.co/BvmRAqTcsH https://t.co/1XhE1ZarRB"
782631755362738000,JessicaGoldstei,ddale8,53490475,0,696,FALSE,2661,2843,232527,RT @ddale8: I did not interview this Trump-supporting Uber driver in Virginia. He just talked and told me to take notes. https://t.co/qMtkvâ€¦
782631755266331000,LatinFlower61,MSNBC,17012605,0,150,FALSE,986,2885,69965,RT @MSNBC: Conservative newspapers are breaking tradition to dump Trump. https://t.co/vrY97zIhng https://t.co/PWEeDzfhnX
782631758466523000,rahulalbussrk,MarkRuffalo,425034837,0,367,FALSE,680,1927,49264,RT @MarkRuffalo: Where I come from this makes you a crook. Trump Tax Bombshell: May Not Have Paid For 18 Years https://t.co/9f4ND0DrVI # viâ€¦
782631757850014000,mesand113,LindaSuhler,751116997,0,91,FALSE,163,236,35252,"RT @LindaSuhler: Rudy Giuliani: Trump Is A 'Genius' For Legally Avoiding Paying Taxes
#VoteTrump #MAGA #AmericaFirst
https://t.co/l59zU6EUCâ€¦"
782631753814909000,Tikva02,benjaminmoser,153962515,0,24082,FALSE,514,865,118427,"RT @benjaminmoser: If you're applauding Trump's gaming of the system, I never want to hear your thoughts about who's taking advantage of weâ€¦"
782631757069771000,JonBThompson,Null,1090500247,0,0,FALSE,144,88,16107,@Sneakyness this election has a lot of people going ape.
782631754876191000,tolovana66,Null,2251173986,2,0,FALSE,3688,3741,84227,@WeNeedTrump @mynananana &amp; FEEL Pence will make excellent Pres one day.
782631760756695000,KathrynMilofsky,Null,57715566,1,0,FALSE,2022,4712,56083,"@realdonaldtrump,  @nytimes -- mailing the tax returns by snail mail
https://t.co/ZlObjUSHwU"
782631759351419000,naomi_eva,Null,532857712,0,0,FALSE,400,284,97222,How To Watch The Vice Presidential Debate On Apple TV As Tim Kaine &amp; Mike Pence Battle It Out
782631760609718000,ashlyn68,Null,182550490,0,0,FALSE,29,19,41959,@realDonaldTrump DON'T GET ME WRONG YOU KNOW FROM THOUSANDS OF TWEETS THAT I WANT YOU WINNING AND EVERYTHING I TELL YOU IS FOR THAT GOAL
782631759900873000,FangHong100,Null,772284631592768000,0,0,FALSE,479,1782,5680,@Anomaly100 @deejay90192 @realDonaldTrump donald trump j is very lying as well he said my dad tax is many pages lying your dad is criminal
782631755136152000,itsTim_eh,piersmorgan,2380549591,0,66,FALSE,6321,6557,189934,RT @piersmorgan: Let me try again: do any of you 'intellectually honest' @nytimes journalists have any actual evidence Trump did anything iâ€¦
782631756180619000,Im_Jola,EddyComunica,399019342,0,18277,FALSE,649,1336,9178,"RT @EduSamani: Obama tears Donald Trump in 40 seconds. 
#DebateNight #Debates2016 https://t.co/kjPW0utA62"
782631757048717000,YesWende,BernieSanders,23729046,0,14975,FALSE,453,787,7227,RT @BernieSanders: It's pretty telling that Donald Trump thinks the problem with his sexist tweets is the time that they were sent. https:/â€¦
782631755421397000,hillcreststjohn,igorvolsky,17787826,0,3300,FALSE,11160,13370,104817,RT @igorvolsky: How wild is this election? A white candidate urges his white supporters to intimidate black voters at the polls &amp; it's notâ€¦
782631754100253000,10903,Null,234922535,0,0,FALSE,3310,3551,393357,"IF COLIN POWELL'S hacked EMAILS said

TRUMP instead BILL was ""still DICKING BIMBO's""

DURBIN SENATE FLOOR make PLEA to STOP SEXISM

@cspanwj https://t.co/wAkIf2f3OF"
782631757409579000,marynew,TeamMcCain,18068803,0,11,FALSE,444,672,45167,RT @TeamMcCain: This election is a choice between two very different candidates. McCain will never walk out on Arizona. #AZSen  https://t.câ€¦
782631756801466000,adampatrickw,TheHazelHayes,38830590,0,943,FALSE,2805,1678,78067,"RT @TheHazelHayes: You know how we talk about going back in time to stop Hitler getting into power?

We could do that with Trump but like,â€¦"
782631761792504000,uncle_edge,TabathaSouthey,328103054,0,226,FALSE,38,123,8723,"RT @TabathaSouthey: It's easy, in all of this, to forget what a dick Mike Pence is. Fortunately he offers this helpful reminder: https://t.â€¦"
782631760345510000,LKeelin,Null,539623130,0,0,FALSE,470,41,90143,How To Watch The Vice Presidential Debate On Apple TV As Tim Kaine &amp; Mike Pence Battle It Out: Tim Kaine and Mike Pence will be facin...
782631760928641000,EnterDaDome,mccrummenWaPo,119594272,0,164,FALSE,13743,1288,264279,"RT @mccrummenWaPo: In Western Pennsylvania, a Trump supporter says, ""Finally. Someone who thinks like me."" https://t.co/bqpqlbSHDR"
782631756704789000,SACharmaine,Timodc,485860936,0,722,FALSE,283,1316,112149,RT @Timodc: TIL: The only tax deduction Donald Trump doesn't take is the charitable one.
782631757854245000,Papa_Smurf23,AishiaDeal,413438184,0,225,FALSE,134,132,3173,RT @TheEgoWhisperer: Currently outside the new Trump Hotel in DC https://t.co/9IXRFzaqgG
782631760664339000,aldotcom,Null,14528874,3,1,FALSE,355330,951,224922,Have you seen many campaign signs for Hillary Clinton or Donald Trump in Alabama yards this election? https://t.co/iSV2qR6rFz https://t.co/Rf8qaoi1BC
782631755710763000,MiriamUSA82,AJDelgado13,2941629111,0,245,FALSE,2635,1343,238837,"RT @AJDelgado13: New York Times Publishes Tax Returns of a Private Citizen, in Shallow Attempt To Assist Hillaryâ€¦ https://t.co/K1Whz60a5O vâ€¦"
782631755324981000,wdyocmwyrh,HillaryClinton,2210549462,0,1839,FALSE,251,143,10347,"RT @HillaryClinton: Meet Hillary's lifelong friend, Betsy. https://t.co/KVEICHVuRL"
782631756016919000,arya1893,Null,3309868374,0,0,FALSE,0,4,1439,How dies Trump get off scot free for over 20 years of not paying taxes? Anyone Else would be in prison. What's up with that?
782631762392338000,TheeSoBerStoNer,Null,31337022,0,0,FALSE,217,503,1940,I don't why so many are just quick to support Hillary cause they hate trump do people believe she will do anything about police brutality
782631761465356000,RobLR313,RSBNetwork,714259803376255000,0,92,FALSE,443,688,26307,RT @RSBNetwork: Look what COWARDLY #BlackLivesMatter THUGS did to Trump's new hotel in DC. Will Hillary condemn? Where's the media? https:/â€¦
782631761738134000,Laurie_David,washingtonpost,29753405,0,673,FALSE,20519,1307,103109,"RT @washingtonpost: ""Imagine President Trump."" Another conservative paper can't, endorses first Democrat since 1868. https://t.co/e7EHhqkLLt"
782631761263989000,Ramtoad,Null,450038568,0,0,FALSE,3321,4098,277068,"After Keith Scott shooting, Hillary Clinton visits Charlotte https://t.co/Pq13jLUvEi"
782631758818706000,intelligencer,Null,45565185,13,6,FALSE,80712,1546,84752,Trump Finishes His Very Bad Week by Driving His Trainwreck off a Cliff https://t.co/g6E6O8sduL
782631755907945000,ajschiff,samstein,464509435,0,171,FALSE,224,577,5319,RT @samsteinhp: All this talk about the elites lining up against Trump misses the point that he IS elite. Guy lost $916m and is still filthâ€¦
782631762883215000,Poke0904,deejay90192,568723014,0,367,FALSE,129,169,198460,"RT @deejay90192: The lowest paid workers in America paid more taxes than Trump. That's insane! 
#TheLastTimeTrumpPaidTaxes https://t.co/3RYâ€¦"
782631760207106000,salsaenz,Null,23173276,0,0,FALSE,688,922,72059,BREAKING: FEC Moves To BAN Fox News From Covering U.S. Election (DETAILS) https://t.co/kMU8QerqRb
782631761754722000,majord2102,Null,1305091801,1,1,FALSE,6080,6560,115021,IRS - helping the democrats is what they do. https://t.co/0kHbU1z0xK
782631761121469000,march198213rd,Scrufey21,3083161148,0,1,FALSE,745,1026,50200,RT @Scrufey21: Donald Trump's Debate Performance https://t.co/62Nk54NvHe via @RealJTP
782631758307091000,rt_pets,richardhine,706994715258794000,0,405,FALSE,252,377,24530,"RT @richardhine: #Trump surrogate Rudy Giuliani makes a powerful case as to why no middle class American should vote Republican, ever. httpâ€¦"
782631756763660000,theshex,houseofmax,16036941,0,2,FALSE,2448,2887,140772,"RT @houseofmax: Trump can hold his breath until he is blue in the face, but anyone who is a friend of Paul LePage, Rudy Giuliani,... https:â€¦"
782631755480199000,kakatonics,Null,236573642,1,1,FALSE,633,873,7520,"forse il problema non Ã¨ tanto #Trump che non paga le tasse, ma il sistema che glielo permette"
782631771406033000,edgeoforever,dandrezner,15808113,0,79,FALSE,4858,4799,611409,"RT @dandrezner: On @FoxNewsSunday, @realBobWoodward bashes Clinton for savoring her debate victory, tells her to be more humble. Just likeâ€¦"
782631763881239000,joanmbird,FortuneMagazine,33718170,0,19,FALSE,409,1712,49541,RT @FortuneMagazine: Watch this 1-minute video summarizes how Donald Trump thinks about women https://t.co/22eWQQCC1g
782631764476985000,artfoundryman,NewYorker,121470125,0,863,FALSE,1242,1113,24781,"RT @NewYorker: The @nytimes tax return scoop is a reminder that Donald Trump is not a great businessman, but he is a great con man https://â€¦"
782631768646115000,PammiiSue,LouDobbs,328266970,0,595,FALSE,2293,3256,64306,RT @LouDobbs: Clinton Cartel's NYTimes Paid Zero Taxes in 2014 https://t.co/FHUBrNe8Ci #MAGA #TrumpPence16 @realDonaldTrump #AmericaFirst #â€¦
782631772232249000,GavinMackie6,ChuckRossDC,2982520833,0,2,FALSE,1110,449,169963,RT @ChuckRossDC: Is The New York Times Sitting On More Donald Trump Tax Documents? [VIDEO] https://t.co/gdPcuVJ1Xu via @dailycaller
782631768297988000,Conservatexian,VistaJake,905019768,0,1,FALSE,27700,32840,544447,RT @VistaJake: Soon to be America .. if Clinton has her way.. https://t.co/Zy2UmdkX9H
782631771716235000,Mervin42,KellyannePolls,274662393,0,505,FALSE,608,100,95287,RT @KellyannePolls: No doubt. https://t.co/63bnTdwvGr
782631768113320000,jbeowulf,Null,122203985,6,3,FALSE,3245,2074,10055,Advice from @nytimes reporter who was snail mailed Donald Trump's tax records: Check your mailbox. https://t.co/cUwEPhweZz
782631772206928000,D__U2016,KellyannePolls,768877488113975000,0,3306,FALSE,29,38,6338,RT @KellyannePolls: Trump 5 points ahead of Hillary in @latimes national #poll. With a double-digit lead among middle class voters: 54.8% tâ€¦
782631772760658000,aleighgrrrr,billmaher,140595941,0,5246,FALSE,1420,482,33583,RT @billmaher: Trump's Basket of Inexplicables: #NewRule #RealTime https://t.co/BFZ29Xs59y
782631769442886000,dflam46,anylaurie16,18992770,0,227,FALSE,179,371,50951,"RT @anylaurie16: HI Paul, the New York Times is not running for president. https://t.co/zpufKHM23E"
782631764154016000,MattMurph24,alivitali,49800332,0,14,FALSE,32226,23609,1510744,RT @alivitali: Brings us back to Giuliani: saying scrutiny brought by NYT tax story may b why Trump doesn't want to release them https://t.â€¦
782631770147566000,MegsDreamDesign,HillaryClinton,1058015808,0,1451,FALSE,2447,4982,238406,RT @HillaryClinton: They're voting. Are you? Make sure you're registered: https://t.co/tTgeqxNqYm https://t.co/76koKQOTno
782631763721925000,DetroitCP,Null,60364834,0,0,FALSE,2585,5,367177,Poll: 72% of Mich. voters want Trump to release taxes https://t.co/PAnjEDWorS
782631767811494000,bzerkdi,Null,40536443,0,0,FALSE,1606,3089,61136,Hhhh https://t.co/CzgmzefJZb
782631770508423000,amberlocke_4,tommay911,1320132594,0,34,FALSE,47,0,2371,"RT @trumplican2016: I ask all non-Trump supporters to give him a chance. Watch a stump speech, read up on his issues. WE CAN SAVE AMERICA!"
782631765760414000,hectoreduardoe3,RAUL_PRETTE,4559903847,0,3,FALSE,3761,4697,59833,"RT @RAUL_PRETTE: Y acÃ¡ con Macri es una fiesta la evasiÃ³n el presidente argentino sabe mucho de evasiÃ³n #PanamaPapers...
Los Kirchner no esâ€¦"
782631766871847000,JennCurtis1,Null,555301756,0,0,FALSE,23,250,26895,Dead are voting:https://t.co/pfR4Mwa2ZZ
782631766964044000,OregonLuxury,Null,780430233421820000,0,0,FALSE,1992,120,224,"@realDonaldTrump Question to ask when asked about your tax returns. ""Does your accountant take advantage of every legal deduction for you?"
782631769124201000,JARosenberg12,RichieV100,36303972,0,2,FALSE,5052,4312,345782,RT @RichVee1: @DesireeSeattle @0burns @SopanDeb Right because no one has spent millions of our tax dollars investigating Hillary. Trump isâ€¦
782631765890495000,y2roby,Null,92477059,0,0,FALSE,179,565,22356,"@PoorPundit Trump's own foundation has plenty of issues with corruption, if that is your concern"
782631769606595000,sandrav33,PilarMarrero,166169852,0,3,FALSE,640,453,8118,RT @PilarMarrero: The NY TIMES it's doing its job. Media is supposed to uncover truths. https://t.co/Y7h3f9sA0r
782631764024066000,glennnb,Null,18295101,0,0,FALSE,506,696,13368,@glennnb Better interpretation is Trump isn't a great businesman &amp; he lucked out that US tax code coddles RE losses
782631764669805000,rlplus2,Null,189728052,0,0,FALSE,1633,2692,12719,@CNNPolitics @wolfblitzer @CNN @KellyannePolls @MSNBC @maddow @donlemon @ABC @NBCNews @andersoncooper @LouDobbs @JohnBerman @ChrisCuomo https://t.co/bTO8vf2sXg
782631770005078000,majid_badaoui,washingtonpost,769709773977780000,0,54,FALSE,17,325,630,RT @washingtonpost: Test your knowledge on who said it: real Donald Trump or Alec Baldwin as Donald Trump? https://t.co/Y69FQ3vpQs
782631761574523000,roylmurry425,Null,554988167,1,0,FALSE,36269,35716,951727,"&gt;The
real Hillary Clinton: ""Get that Fucking dog away from me."" https://t.co/ywrcprXlul https://t.co/fLQMXQzKvp"
782631763805737000,jimrl,Null,21670225,0,0,FALSE,109,437,63838,.@anylaurie16 @pattonoswalt This would only be true if CEO of the @nytimes didnâ€™t pay Federal Tax like Trump. Itâ€™s about PERSONAL income tax https://t.co/E9TPV24lL3
782631765735121000,CindyWard731,ABCPolitics,959131778,0,139,FALSE,1377,1942,16802,"RT @ABCPolitics: NEW: @SenatorReid issues statement on Trump tax revelations: ""As I was saying..."" https://t.co/ZanWjuffIw https://t.co/Uqoâ€¦"
782631769229124000,TallCoolRedHead,richardhine,19184894,0,546,FALSE,337,635,1294,RT @richardhine: #LastTimeTrumpPaidTaxes A Clinton was in the White House. The economy was roaring. And Trump was scamming investors. httpsâ€¦
782631769262600000,InfidelLizaBeth,Null,2916948354,0,1,FALSE,1736,1541,34463,Trump needs to use her for the wallðŸ˜„ðŸ˜„ðŸ˜„ðŸ˜„ https://t.co/3GpoFEumAl
782631771431064000,Rochelle94965,DustinGiebel,14296270,0,11,FALSE,3776,3613,87935,RT @DustinGiebel: Mr. Kasparov needs to be on every news show from now to Nov 8th https://t.co/ruYOXS3UFg
782631763826717000,conman_trump,Null,712292078256935000,0,0,FALSE,221,752,5230,@KellyannePolls and @MZHemingway are doing awesome to ensure women vote for @realDonaldTrump #TrumpTaxReturns #TrumpTaxes #greatjob https://t.co/R47x2P1Y9z
782631765059867000,WashingtonCP,Null,81913437,0,0,FALSE,1453,14,190630,Police are searching for a man who vandalized one of the entrances at Trump's new D.C. hotel on Saturday. https://t.co/4NhhTNNUcI
782631768050569000,PierParty,mikememoli,774974118,0,364,FALSE,3512,4903,115652,"RT @mikememoli: Statement from @SenatorReid (D-YOLO) on Trump taxes begins: ""As I was saying."" https://t.co/U39YjIebSW"
782631769648562000,lizstack117,NewYorker,1226055404,0,863,FALSE,1990,980,18144,"RT @NewYorker: The @nytimes tax return scoop is a reminder that Donald Trump is not a great businessman, but he is a great con man https://â€¦"
